lon,lat,source,country,substance,area_ha
79.7326,18.1358,OSM,IN,,
82.3536,17.4197,OSM,IN,,
82.3511,17.4208,OSM,IN,,
82.3496,17.4154,OSM,IN,,
82.3583,17.412,OSM,IN,,
82.3577,17.4081,OSM,IN,,
82.3598,17.4048,OSM,IN,,
82.3621,17.4183,OSM,IN,,
78.8789,20.8676,OSM,IN,,
79.7521,16.4043,OSM,IN,,
79.0204,20.1324,OSM,IN,coal,
79.0079,20.0729,OSM,IN,,
80.7953,17.1938,OSM,IN,coal,
82.7062,20.1398,OSM,IN,,
79.7639,17.6524,OSM,IN,,
79.7726,17.6574,OSM,IN,,
79.778,17.6575,OSM,IN,,
79.7442,17.6429,OSM,IN,,
79.7503,17.6462,OSM,IN,,
78.4993,17.7828,OSM,IN,,
79.4895,18.9111,OSM,IN,coal,
80.336,16.3158,OSM,IN,,
79.3826,18.9243,OSM,IN,,
79.4143,18.9169,OSM,IN,,
82.9637,19.3422,OSM,IN,bauxite,
82.975,18.4007,OSM,IN,,
79.3129,19.0142,OSM,IN,,
79.1801,19.5768,OSM,IN,,
78.8589,19.7359,OSM,IN,,
79.0473,19.807,OSM,IN,,
79.0459,19.8101,OSM,IN,,
79.0497,19.8099,OSM,IN,,
78.9624,20.3266,OSM,IN,,
78.9462,20.2591,OSM,IN,,
78.9358,20.2465,OSM,IN,coal,
79.2736,20.0575,OSM,IN,coal,
79.3021,20.6766,OSM,IN,coal,
79.8554,18.4526,OSM,IN,coal,
80.8328,17.9772,OSM,IN,coal,
79.2882,20.8622,OSM,IN,coal,
79.2445,20.8778,OSM,IN,coal,
79.2166,19.2783,OSM,IN,coal,
79.1819,19.284,OSM,IN,,
79.2831,19.2405,OSM,IN,coal,
79.0972,19.8582,OSM,IN,coal,
79.1153,19.885,OSM,IN,coal,
79.7484,18.5209,OSM,IN,coal,
79.5728,18.6439,OSM,IN,coal,
79.5453,18.6685,OSM,IN,coal,
79.135,19.8512,OSM,IN,coal,
79.3516,19.2285,OSM,IN,coal,
79.3501,19.2147,OSM,IN,coal,
79.2376,19.8165,OSM,IN,coal,
79.3041,20.0434,OSM,IN,coal,
80.4867,17.6664,OSM,IN,coal,
79.467,19.0124,OSM,IN,coal,
78.8357,19.9602,OSM,IN,coal,
79.2533,19.8179,OSM,IN,coal,
81.2314,18.6539,OSM,IN,,
79.6025,16.684,OSM,IN,,
80.1942,17.5186,OSM,IN,,
79.5268,16.6007,OSM,IN,,
82.1815,17.3267,OSM,IN,,
82.1716,17.3265,OSM,IN,,
82.163,17.3216,OSM,IN,,
79.712,16.7157,OSM,IN,,
78.8945,18.3917,OSM,IN,,
80.9055,20.4835,OSM,IN,,
80.1122,16.8624,OSM,IN,,
82.713,18.7835,OSM,IN,,
79.9147,16.7476,OSM,IN,,
79.91,16.7377,OSM,IN,,
79.9088,16.7401,OSM,IN,,
79.9115,16.7429,OSM,IN,,
78.5999,17.5376,OSM,IN,,
78.6037,17.5374,OSM,IN,,
78.6057,17.5515,OSM,IN,,
80.9035,20.1928,OSM,IN,,
78.8898,18.3917,OSM,IN,,
79.9018,16.5091,OSM,IN,,
78.792,20.8421,OSM,IN,,
78.0658,20.3766,OSM,IN,,
78.0668,20.3737,OSM,IN,,
78.0719,20.3703,OSM,IN,,
78.0629,20.3943,OSM,IN,,
78.1297,20.3626,OSM,IN,,
78.204,20.4109,OSM,IN,,
78.2012,20.4071,OSM,IN,,
78.0932,20.8127,OSM,IN,,
78.097,20.817,OSM,IN,,
78.1271,20.8336,OSM,IN,,
80.6238,16.575,OSM,IN,,
80.7503,16.5658,OSM,IN,,
79.9325,16.4774,OSM,IN,,
79.9293,16.4702,OSM,IN,,
78.7865,20.8132,OSM,IN,,
78.7965,20.8126,OSM,IN,,
79.6586,17.1195,OSM,IN,,
80.7915,17.226,OSM,IN,coal,
79.7028,16.6959,OSM,IN,,
78.3405,19.1668,OSM,IN,,
78.3656,19.0897,OSM,IN,gravel,
78.3633,19.0907,OSM,IN,gravel,
79.2081,18.3883,OSM,IN,,
79.2115,18.4118,OSM,IN,,
79.0369,18.4343,OSM,IN,,
79.0265,18.4392,OSM,IN,,
78.9808,18.458,OSM,IN,,
78.9999,18.4288,OSM,IN,,
79.0226,18.4286,OSM,IN,,
78.0748,17.7089,OSM,IN,,
78.1131,17.6726,OSM,IN,,
78.0721,17.8004,OSM,IN,,
78.4749,19.1651,OSM,IN,,
78.0278,19.112,OSM,IN,,
78.3249,19.033,OSM,IN,,
78.3252,19.0266,OSM,IN,,
78.5475,17.6893,OSM,IN,,
78.5497,17.6881,OSM,IN,,
78.5505,17.6908,OSM,IN,,
78.5522,17.6905,OSM,IN,,
78.5546,17.6907,OSM,IN,,
78.5558,17.6883,OSM,IN,,
78.5516,17.6886,OSM,IN,,
78.5531,17.6872,OSM,IN,,
78.549,17.6914,OSM,IN,,
78.5444,17.6659,OSM,IN,,
78.5498,17.6669,OSM,IN,,
80.499,16.9973,OSM,IN,,
80.5574,16.9571,OSM,IN,,
80.5224,16.921,OSM,IN,,
79.8784,18.205,OSM,IN,,
80.193,16.1855,OSM,IN,,
79.6136,16.676,OSM,IN,,
80.5348,16.6664,OSM,IN,,
80.5287,16.6677,OSM,IN,,
82.0315,17.1307,OSM,IN,,
80.4834,16.6091,OSM,IN,,
80.7049,16.5002,OSM,IN,,
80.7032,16.5028,OSM,IN,,
80.7038,16.502,OSM,IN,,
78.6621,17.3686,OSM,IN,,
79.8855,18.117,OSM,IN,,
82.6769,17.8501,OSM,IN,,
82.6588,18.1278,OSM,IN,,
82.9888,18.8115,OSM,IN,,
80.3628,19.6279,OSM,IN,,
81.1666,19.8125,OSM,IN,,
81.2899,19.4394,OSM,IN,,
81.0667,20.3976,OSM,IN,,
80.893,20.2253,OSM,IN,,
80.8953,20.2764,OSM,IN,,
82.93,18.1736,OSM,IN,,
79.6288,20.0028,OSM,IN,,
83.8011,18.2895,OSM,IN,,
85.0704,20.8673,OSM,IN,,
85.0829,20.8795,OSM,IN,,
85.0739,20.8734,OSM,IN,,
86.0269,20.7917,OSM,IN,,
86.0447,20.7882,OSM,IN,,
86.0523,20.8013,OSM,IN,,
86.0503,20.7954,OSM,IN,,
86.1056,20.7482,OSM,IN,,
86.0597,20.8408,OSM,IN,,
86.1267,20.7276,OSM,IN,,
86.0411,20.8438,OSM,IN,,
86.0138,20.8487,OSM,IN,,
83.2043,17.7729,OSM,IN,,
86.1483,20.9637,OSM,IN,,
83.7724,18.3546,OSM,IN,,
83.9666,18.3321,OSM,IN,,
83.9629,18.3302,OSM,IN,,
83.962,18.3285,OSM,IN,,
83.9622,18.3294,OSM,IN,,
83.9706,18.2905,OSM,IN,,
83.9635,18.3314,OSM,IN,,
83.9481,18.3142,OSM,IN,,
83.9563,18.3276,OSM,IN,,
83.7962,18.2736,OSM,IN,,
83.8547,18.3738,OSM,IN,,
83.9676,18.3558,OSM,IN,,
83.9714,18.7354,OSM,IN,sand,
83.2174,18.5027,OSM,IN,,
86.2594,20.5966,OSM,IN,,
86.2617,20.5936,OSM,IN,,
86.2316,20.6312,OSM,IN,,
86.2398,20.6381,OSM,IN,,
86.2605,20.6383,OSM,IN,,
86.2518,20.6382,OSM,IN,,
86.1008,20.7263,OSM,IN,,
85.9095,20.9182,OSM,IN,,
85.9217,20.9261,OSM,IN,,
85.5118,20.0988,OSM,IN,,
85.5506,20.1118,OSM,IN,,
85.5493,20.1195,OSM,IN,,
85.5853,20.1007,OSM,IN,,
85.5568,20.1076,OSM,IN,,
85.5755,20.086,OSM,IN,,
85.5919,20.0752,OSM,IN,,
85.5851,20.0787,OSM,IN,,
84.0243,18.6663,OSM,IN,,
83.5393,18.3515,OSM,IN,,
84.0927,18.4136,OSM,IN,,
85.1441,20.9338,OSM,IN,,
85.0773,20.9576,OSM,IN,,
85.1351,20.9674,OSM,IN,coal,
83.3472,18.5342,OSM,IN,,
83.2291,18.4205,OSM,IN,,
83.0319,18.8777,OSM,IN,bauxite,
83.3956,19.6997,OSM,IN,bauxite;aluminium,
85.0119,20.9532,OSM,IN,coal,
85.0293,20.9598,OSM,IN,coal,
85.1804,20.9619,OSM,IN,coal,
85.1711,20.9724,OSM,IN,coal,
83.5478,18.2564,OSM,IN,,
83.5493,18.2639,OSM,IN,,
83.541,18.2625,OSM,IN,,
83.063,17.7036,OSM,IN,,
83.2978,17.8838,OSM,IN,,
83.3461,17.9144,OSM,IN,,
83.3212,17.9257,OSM,IN,,
83.2467,17.8563,OSM,IN,,
83.2394,17.8516,OSM,IN,,
83.2175,17.858,OSM,IN,,
83.2353,17.9066,OSM,IN,,
83.2073,17.8843,OSM,IN,,
84.7938,19.2233,OSM,IN,,
84.8845,19.2916,OSM,IN,,
85.6448,20.2301,OSM,IN,,
85.625,20.2275,OSM,IN,,
85.6147,20.2233,OSM,IN,,
84.2958,18.699,OSM,IN,,
84.3478,18.7003,OSM,IN,,
84.5652,18.9761,OSM,IN,,
84.5457,18.9535,OSM,IN,,
84.5571,18.9588,OSM,IN,,
84.1848,18.5328,OSM,IN,,
84.1116,18.5224,OSM,IN,,
83.1728,17.9352,OSM,IN,,
83.0874,17.9075,OSM,IN,,
83.245,17.9729,OSM,IN,,
84.2043,18.6145,OSM,IN,,
84.2055,18.6192,OSM,IN,,
84.0863,18.4251,OSM,IN,,
84.5607,18.951,OSM,IN,,
84.1593,18.5584,OSM,IN,,
83.7741,18.3339,OSM,IN,,
83.7812,18.3381,OSM,IN,,
84.1213,18.5014,OSM,IN,,
84.1232,18.4976,OSM,IN,,
83.0399,18.0204,OSM,IN,,
83.0236,18.0129,OSM,IN,,
83.1968,17.7697,OSM,IN,,
83.1689,17.766,OSM,IN,,
83.2503,17.8135,OSM,IN,,
83.2805,18.0289,OSM,IN,,
83.7082,18.4916,OSM,IN,,
83.7104,18.4831,OSM,IN,,
83.7073,18.483,OSM,IN,,
83.7095,18.4865,OSM,IN,,
85.6114,20.0946,OSM,IN,,
85.6025,20.0864,OSM,IN,,
85.7479,20.1576,OSM,IN,,
85.734,20.1581,OSM,IN,,
85.7049,20.1248,OSM,IN,,
85.6967,20.1296,OSM,IN,,
85.6912,20.1203,OSM,IN,,
85.7083,20.1807,OSM,IN,,
85.6625,20.1749,OSM,IN,,
83.3638,17.983,OSM,IN,,
83.3633,17.9801,OSM,IN,,
83.5416,18.4473,OSM,IN,,
83.1209,18.055,OSM,IN,,
83.0766,19.0642,OSM,IN,,
83.3284,18.173,OSM,IN,,
83.3218,18.1866,OSM,IN,,
83.3324,18.1942,OSM,IN,,
83.3402,18.1999,OSM,IN,,
83.1633,18.5843,OSM,IN,,
83.3523,17.9889,OSM,IN,,
70.8482,22.275,OSM,IN,,
71.4357,21.0346,OSM,IN,,
68.6169,23.5156,OSM,IN,limestone,
69.6805,21.7535,OSM,IN,,
70.1545,21.4458,OSM,IN,,
69.7939,23.233,OSM,IN,,
69.7632,23.2582,OSM,IN,,
72.2359,21.5704,OSM,IN,,
72.2268,21.5237,OSM,IN,,
69.7115,21.7117,OSM,IN,,
69.7056,21.7297,OSM,IN,,
71.4617,22.4498,OSM,IN,,
71.4625,22.4935,OSM,IN,,
71.4756,22.4377,OSM,IN,,
71.4762,22.4414,OSM,IN,,
71.4731,22.4606,OSM,IN,,
71.4676,22.4262,OSM,IN,,
70.2706,21.3003,OSM,IN,,
72.9517,23.6211,OSM,IN,,
72.9502,23.6314,OSM,IN,,
70.0224,21.5,OSM,IN,,
70.284,21.3085,OSM,IN,,
70.3146,21.5594,OSM,IN,,
68.962,23.5004,OSM,IN,coal,
72.3717,24.6814,OSM,IN,,
72.5777,24.6449,OSM,IN,,
72.614,25.2742,OSM,IN,,
72.7432,24.0967,OSM,IN,,
72.794,23.9776,OSM,IN,,
72.7912,24.0789,OSM,IN,,
68.323,25.5674,OSM,IN,,
68.0054,25.0061,OSM,IN,,
70.0043,23.0923,OSM,IN,,
70.0052,23.0695,OSM,IN,,
72.2042,21.6292,OSM,IN,,
72.2038,21.6645,OSM,IN,coal,
70.3916,24.7735,OSM,IN,lignite,
70.5843,21.5765,OSM,IN,,
70.5816,21.5777,OSM,IN,,
71.3579,25.898,OSM,IN,coal,
71.3503,25.9114,OSM,IN,coal,
71.3445,25.9406,OSM,IN,coal,
71.2704,25.9614,OSM,IN,coal,
69.9171,23.2873,OSM,IN,clay,
69.851,23.2751,OSM,IN,clay,
69.789,23.2617,OSM,IN,,
69.3869,23.2061,OSM,IN,,
69.3925,23.203,OSM,IN,,
69.745,23.2012,OSM,IN,,
72.8603,24.5429,OSM,IN,,
72.8122,24.5066,OSM,IN,,
70.3206,24.6709,OSM,IN,coal,
72.8849,24.6053,OSM,IN,,
68.6971,23.479,OSM,IN,limestone,
68.687,23.4814,OSM,IN,limestone,
68.6608,23.4771,OSM,IN,limestone,
68.6266,23.4471,OSM,IN,limestone,
71.4392,21.0392,OSM,IN,,
68.9522,23.5173,OSM,IN,coal,
68.8358,23.724,OSM,IN,,
68.8205,23.7304,OSM,IN,,
68.7771,23.6979,OSM,IN,lignite,
72.2159,21.6251,OSM,IN,lignite,
69.7584,21.6956,OSM,IN,,
69.7804,21.6885,OSM,IN,,
69.7971,21.6898,OSM,IN,,
72.8705,24.3471,OSM,IN,,
70.0513,21.8166,OSM,IN,,
70.0439,21.8143,OSM,IN,,
70.0392,21.8158,OSM,IN,,
70.0367,21.816,OSM,IN,,
70.0308,21.8138,OSM,IN,,
69.687,21.6939,OSM,IN,,
72.1353,24.9019,OSM,IN,,
72.1391,24.9007,OSM,IN,,
70.5108,21.003,OSM,IN,,
71.3075,25.9547,OSM,IN,,
69.1862,23.3344,OSM,IN,,
69.8969,23.0443,OSM,IN,,
69.8886,23.0402,OSM,IN,,
69.6624,23.1035,OSM,IN,,
69.6649,23.0983,OSM,IN,,
69.5687,23.0189,OSM,IN,,
69.5789,23.0182,OSM,IN,,
69.5371,23.0257,OSM,IN,,
69.4287,23.0403,OSM,IN,,
69.386,23.0109,OSM,IN,,
69.3937,23.0085,OSM,IN,,
69.3946,22.9975,OSM,IN,,
69.2425,23.1787,OSM,IN,,
69.2466,23.1818,OSM,IN,,
69.2492,23.1888,OSM,IN,,
70.0205,21.5021,OSM,IN,,
70.0185,21.5036,OSM,IN,,
70.0457,23.0694,OSM,IN,,
69.9668,23.0753,OSM,IN,,
69.9803,23.0533,OSM,IN,,
69.9818,23.0574,OSM,IN,,
70.0413,23.3343,OSM,IN,,
69.9876,23.3046,OSM,IN,,
69.9926,23.3148,OSM,IN,,
69.9762,23.3261,OSM,IN,,
69.9857,23.3374,OSM,IN,,
69.9864,23.3453,OSM,IN,,
69.9594,23.3379,OSM,IN,,
69.9409,23.3151,OSM,IN,,
69.954,23.2985,OSM,IN,,
69.8824,23.3272,OSM,IN,,
69.8499,23.2906,OSM,IN,,
69.8458,23.2922,OSM,IN,,
69.8432,23.2882,OSM,IN,,
69.8384,23.2869,OSM,IN,,
69.3835,23.199,OSM,IN,,
69.3892,23.2029,OSM,IN,,
69.3912,23.2006,OSM,IN,,
69.2198,23.2925,OSM,IN,,
69.2147,23.29,OSM,IN,,
68.5682,23.4945,OSM,IN,,
68.783,23.6815,OSM,IN,,
68.7742,23.6766,OSM,IN,,
72.7378,23.9593,OSM,IN,,
72.7962,23.9584,OSM,IN,,
72.7905,23.9643,OSM,IN,,
70.8748,23.5114,OSM,IN,,
70.8861,23.5654,OSM,IN,,
70.8808,23.5649,OSM,IN,,
70.8783,23.5751,OSM,IN,,
70.8917,23.5774,OSM,IN,,
70.8713,23.6103,OSM,IN,,
70.8783,23.6088,OSM,IN,,
70.853,23.6322,OSM,IN,,
70.8274,23.632,OSM,IN,,
70.6538,23.4927,OSM,IN,,
70.6472,23.494,OSM,IN,,
70.661,23.6081,OSM,IN,,
70.9053,23.8325,OSM,IN,,
70.5963,23.9106,OSM,IN,,
70.6292,23.8924,OSM,IN,,
70.6371,23.8961,OSM,IN,,
70.6583,23.8921,OSM,IN,,
70.7241,23.8729,OSM,IN,,
70.7275,23.8697,OSM,IN,,
70.7256,23.865,OSM,IN,,
70.7312,23.8624,OSM,IN,,
70.7622,23.8611,OSM,IN,,
70.759,23.8716,OSM,IN,,
70.7506,23.4117,OSM,IN,,
70.5777,23.5716,OSM,IN,,
70.4032,23.4886,OSM,IN,,
70.3925,23.4736,OSM,IN,,
70.3875,23.4752,OSM,IN,,
70.3812,23.4703,OSM,IN,,
70.3679,23.4696,OSM,IN,,
70.1439,23.3159,OSM,IN,,
70.2076,23.3229,OSM,IN,,
70.2077,23.2754,OSM,IN,,
70.2281,23.2812,OSM,IN,,
71.1935,25.9038,OSM,IN,,
71.209,25.9057,OSM,IN,,
71.207,25.9032,OSM,IN,,
71.3571,25.9674,OSM,IN,,
72.313,24.2193,OSM,IN,,
70.8897,22.779,OSM,IN,,
70.8447,22.8042,OSM,IN,,
70.968,22.8427,OSM,IN,,
70.9215,22.8118,OSM,IN,,
70.9222,22.7727,OSM,IN,,
70.9809,22.755,OSM,IN,,
70.9879,22.7396,OSM,IN,,
70.9264,22.8291,OSM,IN,,
69.3047,23.0178,OSM,IN,,
69.1188,23.1013,OSM,IN,,
69.5116,23.0671,OSM,IN,,
69.3883,22.0828,OSM,IN,,
69.3884,22.0824,OSM,IN,,
69.3524,22.1168,OSM,IN,,
69.3043,22.0755,OSM,IN,,
69.3048,22.0744,OSM,IN,,
72.8027,24.5081,OSM,IN,,
72.8081,24.5156,OSM,IN,,
72.8467,24.3457,OSM,IN,,
72.6468,24.2606,OSM,IN,,
72.6335,24.2897,OSM,IN,,
72.9528,26.0044,OSM,IN,,
69.3571,22.142,OSM,IN,,
69.356,22.1423,OSM,IN,,
69.3553,22.1417,OSM,IN,,
69.3511,22.1426,OSM,IN,,
69.3456,22.1435,OSM,IN,,
69.3446,22.1434,OSM,IN,,
69.3429,22.1443,OSM,IN,,
69.3557,22.14,OSM,IN,,
69.3578,22.1408,OSM,IN,,
69.3261,22.1418,OSM,IN,,
69.3275,22.1442,OSM,IN,,
69.2839,22.0953,OSM,IN,,
69.2735,22.083,OSM,IN,,
69.4009,22.0649,OSM,IN,,
69.3907,22.0643,OSM,IN,,
69.3921,22.0662,OSM,IN,,
70.2191,23.2706,OSM,IN,,
70.9874,22.6268,OSM,IN,,
70.9382,22.7614,OSM,IN,,
68.8327,23.6887,OSM,IN,,
69.2228,23.3684,OSM,IN,,
71.0506,22.3731,OSM,IN,,
69.2778,22.0958,OSM,IN,,
69.2773,22.0962,OSM,IN,,
69.2405,22.1364,OSM,IN,,
69.2413,22.1361,OSM,IN,,
69.2417,22.1357,OSM,IN,,
69.2413,22.1356,OSM,IN,,
69.2425,22.1342,OSM,IN,,
69.2439,22.1315,OSM,IN,,
69.2432,22.1312,OSM,IN,,
69.2426,22.1301,OSM,IN,,
69.2436,22.1304,OSM,IN,,
69.2452,22.1103,OSM,IN,,
69.2901,22.1393,OSM,IN,,
69.2943,22.1393,OSM,IN,,
69.2957,22.1431,OSM,IN,,
69.2954,22.1434,OSM,IN,,
69.2947,22.144,OSM,IN,,
69.294,22.1444,OSM,IN,,
69.2923,22.1456,OSM,IN,,
69.2897,22.1469,OSM,IN,,
69.2957,22.1423,OSM,IN,,
69.2898,22.1551,OSM,IN,,
69.3024,22.1593,OSM,IN,,
69.2415,22.1805,OSM,IN,,
69.2449,22.1805,OSM,IN,,
69.2459,22.1805,OSM,IN,,
69.2471,22.182,OSM,IN,,
69.2609,22.1528,OSM,IN,,
69.2619,22.1518,OSM,IN,,
69.2871,22.1389,OSM,IN,,
69.2858,22.1423,OSM,IN,,
69.274,22.1647,OSM,IN,,
69.2741,22.1653,OSM,IN,,
69.2735,22.1655,OSM,IN,,
69.2736,22.1662,OSM,IN,,
69.2729,22.1667,OSM,IN,,
69.2722,22.1674,OSM,IN,,
69.2716,22.1659,OSM,IN,,
69.2714,22.1672,OSM,IN,,
69.2708,22.1662,OSM,IN,,
69.2699,22.1659,OSM,IN,,
69.2311,22.1629,OSM,IN,,
69.2299,22.1631,OSM,IN,,
69.2304,22.1629,OSM,IN,,
69.2299,22.1618,OSM,IN,,
69.2637,22.1532,OSM,IN,,
69.2645,22.1536,OSM,IN,,
69.262,22.153,OSM,IN,,
69.2631,22.1579,OSM,IN,,
69.2617,22.1595,OSM,IN,,
69.2611,22.1607,OSM,IN,,
72.7873,22.3226,OSM,IN,clay,
69.8849,22.3829,OSM,IN,,
69.2698,22.1666,OSM,IN,,
69.2705,22.1676,OSM,IN,,
69.2697,22.1685,OSM,IN,,
69.2695,22.1683,OSM,IN,,
69.2688,22.1691,OSM,IN,,
69.2047,22.2181,OSM,IN,,
69.0392,22.2069,OSM,IN,,
69.042,22.2243,OSM,IN,,
69.0559,22.2194,OSM,IN,,
72.7873,22.3217,OSM,IN,clay,
70.5004,21.0661,OSM,IN,,
69.1295,22.2377,OSM,IN,,
82.3396,23.1741,OSM,IN,,
82.124,23.2031,OSM,IN,,
81.9017,23.169,OSM,IN,,
82.149,23.2116,OSM,IN,,
80.2274,21.8502,OSM,IN,manganese,
80.8929,24.63,OSM,IN,,
81.5553,23.1788,OSM,IN,,
80.4568,23.9752,OSM,IN,,
80.3863,23.8142,OSM,IN,,
79.3838,23.991,OSM,IN,,
78.6706,25.4605,OSM,IN,,
78.66,25.4203,OSM,IN,,
81.3625,21.2584,OSM,IN,,
81.4146,21.3761,OSM,IN,,
79.228,21.2425,OSM,IN,coal,
79.2672,21.4122,OSM,IN,,
82.6679,22.3312,OSM,IN,coal,
79.7332,21.6663,OSM,IN,,
79.6819,21.5459,OSM,IN,,
79.7246,21.6835,OSM,IN,,
79.7519,21.5452,OSM,IN,,
79.7523,21.5385,OSM,IN,,
79.938,21.8567,OSM,IN,,
79.9528,21.8318,OSM,IN,,
80.8323,24.1462,OSM,IN,,
80.8534,24.1726,OSM,IN,,
78.8005,22.7399,OSM,IN,coal,
80.4564,21.9699,OSM,IN,,
82.7091,24.1315,OSM,IN,coal,
82.7476,24.1544,OSM,IN,coal,
82.595,24.1351,OSM,IN,coal,
82.6889,24.1516,OSM,IN,coal,
82.6554,24.1627,OSM,IN,coal,
82.7144,24.2069,OSM,IN,coal,
82.7513,24.1769,OSM,IN,coal,
82.6186,24.1479,OSM,IN,coal,
79.9906,21.0416,OSM,IN,,
78.1926,21.1019,OSM,IN,,
78.5047,25.4509,OSM,IN,,
78.5594,22.2097,OSM,IN,,
78.5686,22.1955,OSM,IN,,
78.5011,22.1915,OSM,IN,,
78.5295,22.1999,OSM,IN,,
80.6623,24.0868,OSM,IN,,
80.8519,23.985,OSM,IN,,
80.5303,24.0129,OSM,IN,,
80.8103,24.1509,OSM,IN,,
80.622,24.0595,OSM,IN,,
80.7344,24.1134,OSM,IN,,
80.7676,24.1331,OSM,IN,,
82.9857,23.3719,OSM,IN,,
80.0351,23.3617,OSM,IN,,
81.5512,23.1481,OSM,IN,coal,
81.5602,23.1594,OSM,IN,coal,
81.5736,23.1557,OSM,IN,coal,
81.5671,23.181,OSM,IN,,
82.0545,23.1545,OSM,IN,coal,
81.7892,21.5096,OSM,IN,,
78.8852,22.2097,OSM,IN,coal,
78.8278,22.2062,OSM,IN,,
78.8099,22.2019,OSM,IN,,
82.6484,21.6997,OSM,IN,,
82.6392,21.6976,OSM,IN,,
80.1424,23.3815,OSM,IN,,
80.1708,23.3708,OSM,IN,,
80.1672,23.3791,OSM,IN,,
79.2875,21.3991,OSM,IN,,
79.1795,21.0105,OSM,IN,,
79.1542,21.0111,OSM,IN,,
83.0017,25.0407,OSM,IN,,
82.996,25.0538,OSM,IN,,
82.9785,25.0441,OSM,IN,,
82.9978,25.0646,OSM,IN,,
79.5328,22.2843,OSM,IN,,
79.5295,22.2935,OSM,IN,,
80.0284,22.4117,OSM,IN,,
80.0242,22.4105,OSM,IN,,
80.0338,22.4097,OSM,IN,,
78.9711,24.0728,OSM,IN,,
83.0022,24.4491,OSM,IN,,
81.1689,24.516,OSM,IN,,
81.0879,25.1029,OSM,IN,,
81.0793,25.0912,OSM,IN,,
81.2442,24.8452,OSM,IN,,
80.9157,24.5753,OSM,IN,,
80.8545,24.6278,OSM,IN,,
80.9784,24.5621,OSM,IN,,
81.001,24.5783,OSM,IN,,
80.9694,24.6157,OSM,IN,,
80.918,24.6221,OSM,IN,,
80.9507,24.6182,OSM,IN,,
81.0535,25.2195,OSM,IN,,
80.3577,24.8703,OSM,IN,,
78.9627,25.7707,OSM,IN,,
81.9717,21.5419,OSM,IN,,
81.8445,21.4143,OSM,IN,,
82.6335,22.0262,OSM,IN,,
82.4102,22.0319,OSM,IN,,
82.4087,22.0244,OSM,IN,,
82.2008,21.8987,OSM,IN,,
82.3374,21.9597,OSM,IN,coal,
82.6413,22.0192,OSM,IN,,
82.4432,21.9653,OSM,IN,,
82.21,21.7471,OSM,IN,,
82.285,21.9986,OSM,IN,,
82.5738,21.7329,OSM,IN,,
82.0989,21.6725,OSM,IN,,
81.7525,21.2195,OSM,IN,,
82.794,21.718,OSM,IN,,
78.9714,21.4038,OSM,IN,,
78.3708,25.6964,OSM,IN,,
78.3863,25.6947,OSM,IN,,
79.221,25.5675,OSM,IN,,
79.227,25.5839,OSM,IN,,
81.7949,21.506,OSM,IN,,
81.9936,21.5657,OSM,IN,,
81.9829,21.6429,OSM,IN,,
81.1594,21.1922,OSM,IN,,
81.1621,21.1842,OSM,IN,,
82.0712,22.004,OSM,IN,dolomite,
82.2384,22.0481,OSM,IN,,
82.2196,22.0665,OSM,IN,,
82.2101,22.0628,OSM,IN,,
80.7108,22.0103,OSM,IN,copper,
80.4752,21.9802,OSM,IN,,
81.5867,23.16,OSM,IN,coal,
80.8712,23.3444,OSM,IN,coal,
80.1219,23.4988,OSM,IN,,
80.1112,23.5819,OSM,IN,,
80.2085,23.5987,OSM,IN,,
80.2212,23.6217,OSM,IN,,
80.1868,23.63,OSM,IN,,
80.1806,23.628,OSM,IN,,
80.1993,23.6361,OSM,IN,,
80.4558,23.6732,OSM,IN,,
80.8933,24.2948,OSM,IN,,
80.7563,24.1274,OSM,IN,,
80.7283,24.5922,OSM,IN,,
80.383,25.3094,OSM,IN,,
79.9881,25.3318,OSM,IN,,
79.9299,25.405,OSM,IN,,
79.9672,25.3352,OSM,IN,,
79.9896,25.3941,OSM,IN,,
79.9944,25.3998,OSM,IN,,
80.0103,25.4093,OSM,IN,,
80.0117,25.4042,OSM,IN,,
79.8547,24.8086,OSM,IN,,
82.3983,23.2377,OSM,IN,,
82.4106,23.1885,OSM,IN,,
82.8077,22.8372,OSM,IN,coal,
81.3182,24.3164,OSM,IN,,
80.0316,24.6441,OSM,IN,,
80.1036,21.8036,OSM,IN,,
79.3081,24.2325,OSM,IN,,
79.3044,24.2248,OSM,IN,,
78.076,23.8967,OSM,IN,,
78.0738,23.8683,OSM,IN,,
78.0685,23.8856,OSM,IN,,
78.4013,24.4428,OSM,IN,,
78.3587,24.4655,OSM,IN,,
78.3385,24.4748,OSM,IN,,
82.4132,25.1546,OSM,IN,clay,
81.7763,21.6293,OSM,IN,,
81.745,21.6509,OSM,IN,,
82.6419,23.8883,OSM,IN,,
82.6349,23.8909,OSM,IN,,
82.5979,23.8894,OSM,IN,,
79.1219,24.5922,OSM,IN,,
79.5696,24.9122,OSM,IN,,
81.7728,21.2871,OSM,IN,,
80.5384,25.2865,OSM,IN,,
79.2968,25.2941,OSM,IN,,
81.5392,24.3801,OSM,IN,,
81.5394,24.3803,OSM,IN,,
81.539,24.3803,OSM,IN,,
80.9345,25.0946,OSM,IN,,
80.4544,25.4054,OSM,IN,,
81.3329,24.1108,OSM,IN,,
80.819,24.0788,OSM,IN,,
81.3554,24.2775,OSM,IN,,
81.6528,24.2952,OSM,IN,,
